2025.11.05 11:57:24 INFO  Started: Metals version 1.6.3 in folders '/Users/racit/Documents/scala_proj' for client Visual Studio Code 1.105.1.
2025.11.08 10:56:08 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%203/HigherOrderFunctions.scala
2025.11.08 10:56:12 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/HigherOrderFunctions.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:56:12 WARN  no build target for: /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala
2025.11.08 10:56:12 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:56:12 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%201/ControlStructures.scala
2025.11.08 10:56:12 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:56:14 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:56:14 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:56:15 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:56:18 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:56:22 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:56:22 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:56:27 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/KeywordAndVarArgs.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:56:27 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/KeywordAndVarArgs.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:56:27 WARN  no build target for: /Users/racit/Documents/scala_as/DAY 3/KeywordAndVarArgs.scala
2025.11.08 10:56:27 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%203/KeywordAndVarArgs.scala
2025.11.08 10:56:27 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/KeywordAndVarArgs.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:56:27 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%203/KeywordAndVarArgs.scala
2025.11.08 10:56:30 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/MapReduceFilter.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:56:30 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/MapReduceFilter.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:56:30 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%203/MapReduceFilter.scala
2025.11.08 10:56:30 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/MapReduceFilter.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:56:36 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/MapReduceFilter.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:56:36 WARN  no build target for: /Users/racit/Documents/scala_as/DAY 3/KeywordAndVarArgs.scala
2025.11.08 10:56:36 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/KeywordAndVarArgs.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:56:36 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%203/KeywordAndVarArgs.scala
2025.11.08 10:56:37 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/KeywordAndVarArgs.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:56:37 WARN  no build target for: /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala
2025.11.08 10:56:37 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:56:37 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%201/ControlStructures.scala
2025.11.08 10:56:37 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:00 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:00 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:03 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:08 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/KeywordAndVarArgs.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:08 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/KeywordAndVarArgs.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:08 WARN  no build target for: /Users/racit/Documents/scala_as/DAY 3/KeywordAndVarArgs.scala
2025.11.08 10:57:08 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%203/KeywordAndVarArgs.scala
2025.11.08 10:57:08 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/KeywordAndVarArgs.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:08 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%203/KeywordAndVarArgs.scala
2025.11.08 10:57:13 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/FoldScanCollect.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:13 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/FoldScanCollect.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:13 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%203/FoldScanCollect.scala
2025.11.08 10:57:16 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/FoldScanCollect.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:16 WARN  no build target for: /Users/racit/Documents/scala_as/DAY 3/KeywordAndVarArgs.scala
2025.11.08 10:57:16 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/KeywordAndVarArgs.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:16 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%203/KeywordAndVarArgs.scala
2025.11.08 10:57:16 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/KeywordAndVarArgs.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:17 WARN  no build target for: /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala
2025.11.08 10:57:17 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:17 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%201/ControlStructures.scala
2025.11.08 10:57:18 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:20 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:20 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:21 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:25 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/HigherOrderFunctions.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:25 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/HigherOrderFunctions.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:25 WARN  no build target for: /Users/racit/Documents/scala_as/DAY 3/HigherOrderFunctions.scala
2025.11.08 10:57:25 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%203/HigherOrderFunctions.scala
2025.11.08 10:57:25 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/HigherOrderFunctions.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:25 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%203/HigherOrderFunctions.scala
2025.11.08 10:57:27 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/PartialFunctions.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:27 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/PartialFunctions.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:27 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%203/PartialFunctions.scala
2025.11.08 10:57:27 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/PartialFunctions.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:29 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/PartialFunctions.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:29 WARN  no build target for: /Users/racit/Documents/scala_as/DAY 3/HigherOrderFunctions.scala
2025.11.08 10:57:29 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/HigherOrderFunctions.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:29 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%203/HigherOrderFunctions.scala
2025.11.08 10:57:29 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/HigherOrderFunctions.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:30 WARN  no build target for: /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala
2025.11.08 10:57:30 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:30 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%201/ControlStructures.scala
2025.11.08 10:57:30 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:30 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:32 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:32 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:32 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:33 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:36 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/LazyEvaluation.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:36 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/LazyEvaluation.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:36 WARN  no build target for: /Users/racit/Documents/scala_as/DAY 3/LazyEvaluation.scala
2025.11.08 10:57:36 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%203/LazyEvaluation.scala
2025.11.08 10:57:36 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/LazyEvaluation.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:36 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%203/LazyEvaluation.scala
2025.11.08 10:57:38 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/LazyEvaluation.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:38 WARN  no build target for: /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala
2025.11.08 10:57:38 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:38 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%201/ControlStructures.scala
2025.11.08 10:57:38 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:41 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/LazyEvaluation.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:41 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/LazyEvaluation.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:41 WARN  no build target for: /Users/racit/Documents/scala_as/DAY 3/LazyEvaluation.scala
2025.11.08 10:57:41 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%203/LazyEvaluation.scala
2025.11.08 10:57:42 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/LazyEvaluation.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:42 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%203/LazyEvaluation.scala
2025.11.08 10:57:45 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/CurryingExample.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:45 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/CurryingExample.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:45 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%203/CurryingExample.scala
2025.11.08 10:57:47 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/CurryingExample.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:47 WARN  no build target for: /Users/racit/Documents/scala_as/DAY 3/LazyEvaluation.scala
2025.11.08 10:57:47 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/LazyEvaluation.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:57:47 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%203/LazyEvaluation.scala
2025.11.08 10:58:23 WARN  no build target for: /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala
2025.11.08 10:58:23 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:23 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%201/ControlStructures.scala
2025.11.08 10:58:24 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:26 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:26 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:28 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:34 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/LazyEvaluation.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:34 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/PartialFunctions.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:34 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/PartialFunctions.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:34 WARN  no build target for: /Users/racit/Documents/scala_as/DAY 3/PartialFunctions.scala
2025.11.08 10:58:34 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%203/PartialFunctions.scala
2025.11.08 10:58:34 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/PartialFunctions.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:34 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/PartialFunctions.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:34 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%203/PartialFunctions.scala
2025.11.08 10:58:38 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/GenericsExample.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:38 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/GenericsExample.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:38 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%203/GenericsExample.scala
2025.11.08 10:58:38 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/GenericsExample.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:43 WARN  no build target for: /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala
2025.11.08 10:58:43 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:43 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%201/ControlStructures.scala
2025.11.08 10:58:44 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:44 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:44 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:45 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:45 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:46 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:46 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:46 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%201/ControlStructures.scala
2025.11.08 10:58:56 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:56 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/DataTypes.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:56 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ArraysExample.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:56 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/CollectionsExample.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:56 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Functions.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:56 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 2/NormalClass.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:56 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 2/CaseClassExample.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:56 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 2/DefaultParameters.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:56 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 2/MethodOverloading.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:56 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 2/AuxiliaryConstructors.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:56 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 2/OperatorOverloading.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:56 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 2/CompanionObject.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:56 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 2/ApplyUnapply.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:56 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/DecisionMaking.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:56 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/PartialFunctions.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:56 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 3/GenericsExample.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:58:56 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ControlStructures.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:59:38 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ArraysExample.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:59:38 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ArraysExample.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:59:39 WARN  no build target for: /Users/racit/Documents/scala_as/DAY 1/ArraysExample.scala
2025.11.08 10:59:38 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%201/ArraysExample.scala
2025.11.08 10:59:38 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ArraysExample.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:59:39 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ArraysExample.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:59:39 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%201/ArraysExample.scala
2025.11.08 10:59:42 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/ArraysExample.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:59:42 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:59:42 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:59:42 WARN  no build target for: /Users/racit/Documents/scala_as/DAY 1/Variables.scala
2025.11.08 10:59:42 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%201/Variables.scala
2025.11.08 10:59:42 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:59:42 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%201/Variables.scala
2025.11.08 10:59:46 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:59:46 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:59:46 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:59:46 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:59:46 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%201/Variables.scala
2025.11.08 10:59:48 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:59:49 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:59:49 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 10:59:49 WARN  Could not find semantic tokens for: file:///Users/racit/Documents/scala_as/DAY%201/Variables.scala
2025.11.08 11:00:01 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 11:00:02 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 11:00:02 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 11:00:03 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 11:00:03 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 11:00:03 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 11:00:04 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 11:00:04 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 11:00:04 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 11:00:06 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 11:00:06 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 11:00:09 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 11:00:09 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 11:00:09 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 11:00:11 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
2025.11.08 11:00:11 INFO  no build target found for /Users/racit/Documents/scala_as/DAY 1/Variables.scala. Using presentation compiler with project's scala-library version: 3.7.3
